image_path,mask_path
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012666.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012666_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012669.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012669_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012670.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012670_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012671.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012671_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012672.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012672_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012673.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012673_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012674.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012674_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012675.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012675_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012676.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012676_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012677.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012677_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012678.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012678_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012679.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012679_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012680.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012680_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012681.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012681_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012682.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012682_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012683.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012683_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012684.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012684_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012685.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012685_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012690.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012690_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012693.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012693_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012697.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012697_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012699.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012699_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012700.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012700_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012701.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012701_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012702.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012702_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012704.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012704_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012705.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012705_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012706.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012706_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012708.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012708_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012710.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012710_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012711.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012711_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012713.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012713_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012715.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012715_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012719.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012719_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012720.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012720_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012721.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012721_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012722.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012722_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012725.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012725_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012726.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012726_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012735.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012735_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012737.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012737_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012739.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012739_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012740.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012740_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012741.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012741_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012742.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012742_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012744.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012744_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012746.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012746_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012749.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012749_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012756.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012756_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012758.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012758_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012768.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012768_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012770.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012770_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012773.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012773_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012777.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012777_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012786.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012786_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012789.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012789_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012792.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012792_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012793.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012793_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012803.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012803_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012804.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012804_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012806.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012806_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012810.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012810_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012813.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012813_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012814.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012814_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012823.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012823_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012826.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012826_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012828.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012828_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012835.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012835_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012836.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012836_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012837.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012837_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012840.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012840_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012844.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012844_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012852.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012852_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012855.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012855_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012856.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012856_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012865.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012865_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012871.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012871_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012873.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012873_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012876.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012876_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012877.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012877_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012878.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012878_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012879.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012879_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012880.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012880_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012883.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012883_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012884.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012884_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012887.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012887_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012888.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012888_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012889.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012889_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012891.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012891_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012897.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012897_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012898.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012898_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012901.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012901_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012902.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012902_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012903.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012903_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012904.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012904_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012905.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012905_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012907.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012907_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012911.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012911_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012930.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012930_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012932.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012932_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012939.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012939_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012940.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012940_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012941.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012941_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012944.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012944_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012945.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012945_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012949.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012949_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012950.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012950_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012956.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012956_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012957.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012957_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012961.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012961_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012965.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012965_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012966.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012966_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012969.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012969_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012976.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012976_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012981.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012981_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012986.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012986_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012987.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012987_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012988.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012988_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012989.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012989_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012990.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012990_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0012999.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0012999_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013000.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013000_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013001.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013001_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013007.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013007_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013010.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013010_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013012.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013012_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013015.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013015_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013023.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013023_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013024.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013024_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013025.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013025_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013026.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013026_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013027.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013027_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013031.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013031_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013032.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013032_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013034.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013034_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013035.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013035_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013037.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013037_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013039.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013039_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013044.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013044_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013045.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013045_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013047.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013047_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013048.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013048_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013052.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013052_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013053.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013053_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013054.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013054_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013055.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013055_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013056.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013056_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013063.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013063_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013065.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013065_segmentation.png
../../dataset/isic_2018/ISIC2018_Task1-2_Training_Input/ISIC_0013070.jpg,../../dataset/isic_2018/ISIC2018_Task1_Training_GroundTruth/ISIC_0013070_segmentation.png
